ix,iy,count
-1407206,772074,5
-1407206,772075,1
-1407206,772079,2
-1407206,772081,1
-1407206,772084,1
-1407206,772101,2
-1407206,772104,2
-1407206,772105,1
-1407206,772108,1
-1407206,772118,1
-1407206,772119,1
-1407206,772122,6
-1407206,772124,1
-1407206,772130,1
-1407206,772239,1
-1407206,772530,11
-1407206,772536,1
-1407206,772557,1
-1407206,772568,1
-1407206,772575,1
-1407206,772861,1
-1407206,772863,1
-1407206,772864,2
-1407206,772865,1
-1407206,772872,1
-1407206,772905,1
-1407206,772922,1
-1407206,772925,1
-1407206,772934,1
-1407206,773245,1
-1407206,773260,1
-1407206,773283,1
-1407206,774313,1
-1407206,774322,1
-1407205,770836,1
-1407205,770868,1
-1407205,771055,1
-1407205,771056,1
-1407205,771058,1
-1407205,771063,1
-1407205,772013,1
-1407205,772020,1
-1407205,772061,1
-1407205,772062,1
-1407205,772063,1
-1407205,772065,1
-1407205,772070,1
-1407205,772071,2
-1407205,772073,1
-1407205,772074,2
-1407205,772077,1
-1407205,772086,1
-1407205,772088,1
-1407205,772089,1
-1407205,772101,1
-1407205,772112,2
-1407205,772116,1
-1407205,772118,1
-1407205,772121,1
-1407205,772128,1
-1407205,772130,1
-1407205,772136,1
-1407205,772151,1
-1407205,772330,1
-1407205,772546,1
-1407205,772549,2
-1407205,772566,1
-1407205,772585,1
-1407205,772865,1
-1407205,772867,1
-1407205,772869,1
-1407205,772870,1
-1407205,772885,1
-1407205,772931,1
-1407205,772981,1
-1407205,773287,1
-1407205,774320,1
-1407205,774377,1
-1407204,769890,1
-1407204,769896,1
-1407204,770801,1
-1407204,770814,1
-1407204,770828,5
-1407204,770834,1
-1407204,770840,1
-1407204,771043,1
-1407204,771055,1
-1407204,771058,2
-1407204,771059,2
-1407204,771061,1
-1407204,771245,1
-1407204,771342,1
-1407204,771907,1
-1407204,772005,1
-1407204,772026,1
-1407204,772027,1
-1407204,772033,1
-1407204,772036,1
-1407204,772043,1
-1407204,772045,1
-1407204,772048,1
-1407204,772060,1
-1407204,772067,1
-1407204,772068,1
-1407204,772069,2
-1407204,772071,1
-1407204,772074,1
-1407204,772076,1
-1407204,772087,2
-1407204,772090,1
-1407204,772093,1
-1407204,772099,2
-1407204,772118,1
-1407204,772125,1
-1407204,772126,1
-1407204,772127,1
-1407204,772330,1
-1407204,772504,1
-1407204,772505,1
-1407204,772506,2
-1407204,772542,1
-1407204,772544,1
-1407204,772572,1
-1407204,772711,1
-1407204,772756,1
-1407204,772923,1
-1407204,772979,1
-1407204,773299,1
-1407203,770082,1
-1407203,770089,1
-1407203,770093,2
-1407203,770094,1
-1407203,770096,1
-1407203,770756,1
-1407203,770798,2
-1407203,770829,1
-1407203,770831,1
-1407203,770835,1
-1407203,770839,1
-1407203,770845,1
-1407203,770851,1
-1407203,770862,1
-1407203,770866,1
-1407203,771054,1
-1407203,771058,1
-1407203,771059,3
-1407203,771062,1
-1407203,772026,1
-1407203,772030,1
-1407203,772031,1
-1407203,772036,1
-1407203,772039,1
-1407203,772045,1
-1407203,772046,1
-1407203,772048,2
-1407203,772049,1
-1407203,772053,1
-1407203,772056,1
-1407203,772059,3
-1407203,772060,1
-1407203,772061,2
-1407203,772113,1
-1407203,772117,1
-1407203,772125,1
-1407203,772238,1
-1407203,772309,1
-1407203,772504,1
-1407203,772587,1
-1407203,772905,1
-1407203,772925,1
-1407203,773289,1
-1407203,774042,2
-1407203,774046,1
-1407202,770026,1
-1407202,770057,1
-1407202,770087,1
-1407202,770096,1
-1407202,770837,4
-1407202,770838,1
-1407202,770839,1
-1407202,770842,3
-1407202,770843,1
-1407202,770854,1
-1407202,771057,1
-1407202,771060,1
-1407202,771063,1
-1407202,771986,1
-1407202,772027,1
-1407202,772032,1
-1407202,772038,1
-1407202,772040,2
-1407202,772043,1
-1407202,772045,1
-1407202,772051,1
-1407202,772052,1
-1407202,772056,1
-1407202,772058,1
-1407202,772061,2
-1407202,772076,1
-1407202,772077,1
-1407202,772081,1
-1407202,772082,2
-1407202,772086,1
-1407202,772093,1
-1407202,772102,1
-1407202,772106,1
-1407202,772118,1
-1407202,772150,1
-1407202,772235,1
-1407202,772549,1
-1407202,772716,1
-1407202,772861,1
-1407202,772866,1
-1407202,772875,1
-1407202,772877,1
-1407202,772931,1
-1407202,773164,1
-1407202,773262,1
-1407202,774152,1
-1407202,774202,1
-1407202,774207,1
-1407202,774274,1
-1407201,770028,1
-1407201,770094,1
-1407201,770095,1
-1407201,770833,1
-1407201,770836,1
-1407201,770840,1
-1407201,770841,1
-1407201,770844,2
-1407201,770845,1
-1407201,770849,1
-1407201,770851,1
-1407201,770854,1
-1407201,770860,1
-1407201,771059,1
-1407201,771229,1
-1407201,772031,1
-1407201,772033,1
-1407201,772037,1
-1407201,772039,3
-1407201,772041,1
-1407201,772044,1
-1407201,772045,1
-1407201,772067,1
-1407201,772080,1
-1407201,772096,1
-1407201,772097,1
-1407201,772099,1
-1407201,772124,1
-1407201,772243,1
-1407201,772248,1
-1407201,772296,1
-1407201,772568,1
-1407201,772875,1
-1407201,772878,1
-1407201,772907,1
-1407201,772972,1
-1407201,773098,1
-1407201,773112,2
-1407201,773266,1
-1407201,773286,1
-1407201,774042,26
-1407200,769896,1
-1407200,770027,1
-1407200,770046,1
-1407200,770052,1
-1407200,770071,1
-1407200,770085,1
-1407200,770088,1
-1407200,770822,1
-1407200,770840,1
-1407200,770841,2
-1407200,770843,1
-1407200,770849,1
-1407200,770864,1
-1407200,770865,1
-1407200,771061,1
-1407200,771215,1
-1407200,771340,1
-1407200,771868,1
-1407200,771883,1
-1407200,771984,1
-1407200,772009,1
-1407200,772034,1
-1407200,772038,2
-1407200,772039,3
-1407200,772040,1
-1407200,772041,1
-1407200,772042,1
-1407200,772047,1
-1407200,772050,1
-1407200,772051,1
-1407200,772062,1
-1407200,772073,1
-1407200,772084,1
-1407200,772101,1
-1407200,772112,1
-1407200,772116,1
-1407200,772135,1
-1407200,772252,1
-1407200,772536,4
-1407200,772542,1
-1407200,772543,1
-1407200,772865,1
-1407200,772918,1
-1407200,772931,1
-1407200,772971,1
-1407200,773354,1
-1407200,774083,1
-1407200,774215,1
-1407200,774242,1
-1407199,769909,1
-1407199,770031,1
-1407199,770032,1
-1407199,770038,1
-1407199,770055,1
-1407199,770090,1
-1407199,770092,1
-1407199,770093,2
-1407199,770094,1
-1407199,770099,1
-1407199,770761,1
-1407199,770809,5
-1407199,770814,1
-1407199,770818,1
-1407199,770832,2
-1407199,770837,2
-1407199,770844,1
-1407199,770846,1
-1407199,770860,1
-1407199,771059,1
-1407199,771230,5
-1407199,772033,1
-1407199,772039,1
-1407199,772044,1
-1407199,772048,2
-1407199,772049,1
-1407199,772063,1
-1407199,772064,1
-1407199,772065,1
-1407199,772066,1
-1407199,772075,1
-1407199,772096,1
-1407199,772131,1
-1407199,772132,1
-1407199,772204,4
-1407199,772233,1
-1407199,772237,1
-1407199,772241,2
-1407199,772534,1
-1407199,772577,1
-1407199,772580,1
-1407199,772630,1
-1407199,772716,1
-1407199,772726,1
-1407199,772860,1
-1407199,772863,1
-1407199,772864,1
-1407199,772873,1
-1407199,772922,1
-1407199,772937,1
-1407199,773113,1
-1407199,773120,1
-1407199,773351,1
-1407199,773710,1
-1407198,769913,1
-1407198,769925,1
-1407198,770036,1
-1407198,770046,1
-1407198,770074,1
-1407198,770075,1
-1407198,770087,2
-1407198,770089,2
-1407198,770090,4
-1407198,770091,5
-1407198,770092,4
-1407198,770093,3
-1407198,770094,3
-1407198,770784,1
-1407198,770812,1
-1407198,770837,1
-1407198,770840,1
-1407198,770842,1
-1407198,770859,1
-1407198,771059,1
-1407198,771220,1
-1407198,771938,1
-1407198,772002,1
-1407198,772037,1
-1407198,772054,1
-1407198,772064,1
-1407198,772065,1
-1407198,772066,1
-1407198,772074,1
-1407198,772077,1
-1407198,772125,1
-1407198,772242,1
-1407198,772503,1
-1407198,772628,1
-1407198,772866,1
-1407198,772920,1
-1407198,772926,1
-1407198,772972,1
-1407198,773111,2
-1407198,774221,1
-1407197,769899,1
-1407197,769906,1
-1407197,770029,1
-1407197,770086,1
-1407197,770087,1
-1407197,770088,4
-1407197,770089,7
-1407197,770090,1
-1407197,770091,3
-1407197,770092,3
-1407197,770093,4
-1407197,770094,4
-1407197,770095,1
-1407197,770103,1
-1407197,770826,6
-1407197,770829,1
-1407197,770833,1
-1407197,770834,1
-1407197,770836,1
-1407197,770839,1
-1407197,770874,1
-1407197,771218,1
-1407197,771278,1
-1407197,771329,1
-1407197,771949,3
-1407197,771982,1
-1407197,772051,1
-1407197,772054,1
-1407197,772074,1
-1407197,772082,1
-1407197,772092,1
-1407197,772104,1
-1407197,772112,1
-1407197,772228,1
-1407197,772236,1
-1407197,772624,1
-1407197,772820,1
-1407197,772875,1
-1407197,772876,1
-1407197,772881,1
-1407197,772908,1
-1407197,772924,1
-1407197,772931,1
-1407197,773163,1
-1407197,773371,1
-1407197,774045,1
-1407196,769925,1
-1407196,770023,1
-1407196,770031,1
-1407196,770032,1
-1407196,770058,1
-1407196,770061,1
-1407196,770089,4
-1407196,770090,8
-1407196,770091,2
-1407196,770093,1
-1407196,770095,1
-1407196,770799,1
-1407196,770825,1
-1407196,770829,1
-1407196,770831,1
-1407196,770832,6
-1407196,770840,1
-1407196,770841,3
-1407196,770842,1
-1407196,770845,1
-1407196,770857,1
-1407196,771931,5
-1407196,772047,1
-1407196,772064,1
-1407196,772065,1
-1407196,772082,1
-1407196,772085,2
-1407196,772330,1
-1407196,772501,1
-1407196,772511,1
-1407196,772575,1
-1407196,772873,1
-1407196,772908,1
-1407196,772927,1
-1407196,773093,1
-1407196,773241,1
-1407196,773257,1
-1407196,773276,1
-1407195,769890,1
-1407195,769913,1
-1407195,770029,1
-1407195,770083,1
-1407195,770674,1
-1407195,770777,1
-1407195,770807,1
-1407195,770810,1
-1407195,770856,1
-1407195,770861,1
-1407195,772023,3
-1407195,772039,1
-1407195,772074,1
-1407195,772229,1
-1407195,772580,1
-1407195,772875,1
-1407195,772956,1
-1407195,772983,1
-1407195,773101,1
-1407195,773164,1
-1407195,773167,1
-1407195,773283,1
-1407195,774042,1
-1407194,769888,1
-1407194,769897,1
-1407194,769923,1
-1407194,770067,1
-1407194,770089,1
-1407194,770093,1
-1407194,770098,1
-1407194,770510,1
-1407194,770786,1
-1407194,770809,1
-1407194,770815,1
-1407194,770819,1
-1407194,770827,1
-1407194,770830,7
-1407194,770834,1
-1407194,770843,2
-1407194,770872,1
-1407194,771279,1
-1407194,772055,1
-1407194,772073,1
-1407194,772083,1
-1407194,772575,1
-1407194,772881,1
-1407194,772883,1
-1407194,772887,1
-1407194,772931,1
-1407194,772933,1
-1407194,772960,1
-1407194,772961,1
-1407194,772966,1
-1407194,773114,1
-1407194,773158,1
-1407194,773167,1
-1407194,773251,1
-1407194,773637,1
-1407194,773638,1
-1407194,774258,1
-1407193,769718,1
-1407193,769886,1
-1407193,769891,1
-1407193,769898,1
-1407193,769925,1
-1407193,770079,1
-1407193,770095,1
-1407193,770778,1
-1407193,770819,1
-1407193,770836,1
-1407193,770841,1
-1407193,770842,1
-1407193,770844,1
-1407193,770885,1
-1407193,771985,1
-1407193,772012,1
-1407193,772721,1
-1407193,772861,1
-1407193,772884,1
-1407193,772903,1
-1407193,772911,1
-1407193,772990,1
-1407193,773112,1
-1407193,773117,1
-1407193,773118,1
-1407193,773260,1
-1407193,773909,1
-1407193,774271,1
-1407193,774303,1
-1407193,774316,1
-1407192,769903,1
-1407192,770086,1
-1407192,770093,1
-1407192,770095,1
-1407192,770835,1
-1407192,770839,1
-1407192,770852,1
-1407192,770855,1
-1407192,770869,1
-1407192,771957,1
-1407192,772032,2
-1407192,772075,1
-1407192,772126,1
-1407192,772502,1
-1407192,772611,1
-1407192,772620,1
-1407192,772883,1
-1407192,772959,1
-1407192,773144,1
-1407192,773286,1
-1407192,773906,1
-1407192,773999,1
-1407192,774030,2
-1407191,769889,1
-1407191,769901,1
-1407191,770080,1
-1407191,770094,1
-1407191,770296,2
-1407191,770807,1
-1407191,770817,1
-1407191,770829,10
-1407191,770832,29
-1407191,770843,1
-1407191,770844,1
-1407191,770847,1
-1407191,770851,1
-1407191,770861,1
-1407191,771358,1
-1407191,771386,1
-1407191,771922,1
-1407191,771984,1
-1407191,772302,1
-1407191,772574,1
-1407191,772870,1
-1407191,772927,1
-1407191,772977,1
-1407191,774272,1
-1407190,769861,1
-1407190,769900,1
-1407190,769922,1
-1407190,770595,2
-1407190,770602,1
-1407190,770759,1
-1407190,770813,1
-1407190,770823,6
-1407190,770831,1
-1407190,770836,1
-1407190,770853,1
-1407190,771074,1
-1407190,771145,1
-1407190,771927,1
-1407190,772009,1
-1407190,772013,1
-1407190,772021,1
-1407190,772038,1
-1407190,772102,1
-1407190,772221,1
-1407190,772499,1
-1407190,772502,1
-1407190,772514,1
-1407190,772531,1
-1407190,772859,1
-1407190,772915,2
-1407190,772922,1
-1407190,772949,1
-1407190,772960,1
-1407190,772980,1
-1407190,773959,2
-1407190,773972,1
-1407190,774221,1
-1407190,774240,1
-1407190,774242,1
-1407190,774304,1
-1407189,770102,1
-1407189,770595,1
-1407189,770803,1
-1407189,770843,4
-1407189,771058,1
-1407189,771921,1
-1407189,771995,1
-1407189,772010,1
-1407189,772137,1
-1407189,772232,1
-1407189,772501,1
-1407189,772502,1
-1407189,772624,1
-1407189,772885,1
-1407189,772921,1
-1407189,772933,1
-1407189,772955,1
-1407189,772966,1
-1407189,773114,1
-1407189,773274,2
-1407189,773972,2
-1407189,773975,1
-1407189,774301,1
-1407188,770106,1
-1407188,770108,1
-1407188,770571,1
-1407188,770601,1
-1407188,770759,1
-1407188,770791,1
-1407188,770829,4
-1407188,770835,1
-1407188,770838,2
-1407188,770848,3
-1407188,770849,1
-1407188,770850,1
-1407188,770855,1
-1407188,770867,1
-1407188,771077,1
-1407188,772024,1
-1407188,772501,1
-1407188,772505,1
-1407188,772571,1
-1407188,772588,1
-1407188,772885,1
-1407188,772951,1
-1407188,773170,1
-1407188,774359,1
-1407187,769900,1
-1407187,770757,1
-1407187,770799,7
-1407187,770804,1
-1407187,770817,3
-1407187,770818,1
-1407187,770823,13
-1407187,770827,5
-1407187,770832,7
-1407187,770836,1
-1407187,770839,1
-1407187,770847,1
-1407187,770862,1
-1407187,770867,1
-1407187,771255,1
-1407187,772017,1
-1407187,772562,1
-1407187,772588,2
-1407187,772608,1
-1407187,772780,1
-1407187,772924,1
-1407187,773128,1
-1407187,773283,1
-1407187,773973,1
-1407187,774279,1
-1407186,770545,1
-1407186,770792,1
-1407186,770823,1
-1407186,770827,10
-1407186,770836,1
-1407186,770838,1
-1407186,770849,1
-1407186,770864,1
-1407186,770946,1
-1407186,770950,1
-1407186,772507,1
-1407186,772622,1
-1407186,772862,1
-1407186,772921,1
-1407186,772944,2
-1407186,772958,1
-1407186,773067,1
-1407186,773115,1
-1407186,773170,1
-1407186,773973,1
-1407186,774275,1
-1407185,770008,1
-1407185,770605,1
-1407185,770816,1
-1407185,770819,1
-1407185,770825,1
-1407185,770826,3
-1407185,770830,2
-1407185,770838,2
-1407185,772172,1
-1407185,772301,1
-1407185,772360,1
-1407185,772414,1
-1407185,772522,1
-1407185,772592,1
-1407185,772979,1
-1407185,773113,1
-1407185,773115,2
-1407185,773271,1
-1407185,773666,1
-1407184,769871,1
-1407184,769884,1
-1407184,770072,1
-1407184,770418,1
-1407184,770780,1
-1407184,770813,21
-1407184,770819,5
-1407184,770825,11
-1407184,770834,1
-1407184,770841,1
-1407184,770846,1
-1407184,770848,1
-1407184,770974,1
-1407184,771907,1
-1407184,772369,1
-1407184,772387,1
-1407184,772524,1
-1407184,772556,2
-1407184,772588,1
-1407184,772592,1
-1407184,772593,1
-1407184,772606,1
-1407184,772952,1
-1407184,772955,1
-1407184,773119,2
-1407184,773120,1
-1407184,773123,1
-1407184,773328,1
-1407184,773635,1
-1407184,774079,1
-1407184,774213,1
-1407184,774275,1
-1407183,769903,1
-1407183,769918,1
-1407183,770080,1
-1407183,770514,1
-1407183,770596,1
-1407183,770808,4
-1407183,770819,1
-1407183,770823,12
-1407183,770828,9
-1407183,770830,1
-1407183,770833,1
-1407183,770842,1
-1407183,770853,1
-1407183,771506,1
-1407183,771996,1
-1407183,772416,1
-1407183,772634,1
-1407183,772642,1
-1407183,772657,1
-1407183,772839,1
-1407183,772904,1
-1407183,772945,1
-1407183,772950,1
-1407183,774337,1
-1407182,769899,1
-1407182,770797,1
-1407182,770801,1
-1407182,770807,145
-1407182,770811,8
-1407182,770829,1
-1407182,770833,2
-1407182,770838,2
-1407182,770858,1
-1407182,770869,1
-1407182,772228,1
-1407182,772903,1
-1407182,772928,1
-1407182,772949,1
-1407182,773124,1
-1407182,773561,1
-1407182,774279,1
-1407181,769678,1
-1407181,769878,1
-1407181,769911,1
-1407181,769922,1
-1407181,770612,1
-1407181,770755,1
-1407181,770800,1
-1407181,770810,1
-1407181,770825,1
-1407181,770828,3
-1407181,770833,1
-1407181,770860,1
-1407181,770868,1
-1407181,770908,1
-1407181,771983,1
-1407181,772515,1
-1407181,772564,1
-1407181,772568,1
-1407181,772570,1
-1407181,772572,1
-1407181,772936,1
-1407181,772952,2
-1407181,773372,1
-1407181,774044,1
-1407181,774212,1
-1407181,774280,1
-1407180,769907,1
-1407180,770076,1
-1407180,770565,1
-1407180,770814,4
-1407180,770815,1
-1407180,770816,3
-1407180,770817,5
-1407180,770818,5
-1407180,770826,8
-1407180,770829,1
-1407180,770831,5
-1407180,770832,1
-1407180,770834,1
-1407180,770835,1
-1407180,770836,1
-1407180,770838,1
-1407180,770839,1
-1407180,770841,1
-1407180,770857,1
-1407180,770863,1
-1407180,770958,2
-1407180,771912,1
-1407180,771974,1
-1407180,772222,1
-1407180,772534,1
-1407180,772555,1
-1407180,772558,1
-1407180,772561,2
-1407180,772562,1
-1407180,772946,1
-1407180,772975,1
-1407180,773114,1
-1407180,773566,1
-1407180,773909,1
-1407180,774076,1
-1407180,774212,1
-1407180,774214,1
-1407180,774215,1
-1407180,774232,1
-1407180,774293,1
-1407180,774305,1
-1407179,769919,1
-1407179,769920,1
-1407179,769924,1
-1407179,770400,1
-1407179,770796,1
-1407179,770797,1
-1407179,770814,1
-1407179,770816,7
-1407179,770820,1
-1407179,770835,1
-1407179,770846,1
-1407179,770950,1
-1407179,771091,1
-1407179,771982,1
-1407179,772236,1
-1407179,772533,1
-1407179,772607,1
-1407179,772886,1
-1407179,772945,1
-1407179,772951,1
-1407179,773332,1
-1407179,774206,1
-1407179,774211,1
-1407179,774234,1
-1407178,769888,1
-1407178,769913,1
-1407178,770038,1
-1407178,770765,1
-1407178,770799,1
-1407178,770820,5
-1407178,770833,2
-1407178,770837,1
-1407178,771883,1
-1407178,772224,1
-1407178,772225,1
-1407178,772327,1
-1407178,772528,1
-1407178,772570,1
-1407178,772594,1
-1407178,772665,1
-1407178,772769,1
-1407178,772770,1
-1407178,772902,1
-1407178,772909,1
-1407178,772920,1
-1407178,772938,2
-1407178,773106,1
-1407178,773109,2
-1407178,774213,1
-1407177,769906,1
-1407177,769913,1
-1407177,769923,1
-1407177,770187,3
-1407177,770598,1
-1407177,770626,2
-1407177,770813,1
-1407177,770816,6
-1407177,770820,13
-1407177,770840,1
-1407177,770850,1
-1407177,770854,1
-1407177,770862,1
-1407177,771803,1
-1407177,771835,1
-1407177,772517,1
-1407177,772557,1
-1407177,772577,1
-1407177,772603,1
-1407177,772607,1
-1407177,772772,1
-1407177,772903,1
-1407177,772944,1
-1407177,772954,1
-1407177,773050,1
-1407177,773111,1
-1407177,773122,1
-1407177,774300,1
-1407176,769870,1
-1407176,769894,1
-1407176,770044,1
-1407176,770072,1
-1407176,770459,2
-1407176,770595,1
-1407176,770797,1
-1407176,770799,8
-1407176,770824,1
-1407176,770831,1
-1407176,770832,1
-1407176,770834,1
-1407176,772061,1
-1407176,772536,1
-1407176,772708,1
-1407176,773100,1
-1407176,773161,1
-1407176,774043,21
-1407176,774051,1
-1407175,770069,1
-1407175,770072,10
-1407175,770081,1
-1407175,770098,1
-1407175,770601,1
-1407175,770792,1
-1407175,770804,1
-1407175,770817,1
-1407175,770822,1
-1407175,770825,1
-1407175,770834,1
-1407175,770835,2
-1407175,770853,1
-1407175,770867,2
-1407175,771951,1
-1407175,772513,1
-1407175,772527,1
-1407175,772533,1
-1407175,772547,1
-1407175,772553,1
-1407175,772604,1
-1407175,772626,1
-1407175,772708,1
-1407175,772905,1
-1407175,772908,1
-1407175,772911,1
-1407175,772937,1
-1407175,773039,1
-1407175,774215,1
-1407174,770071,1
-1407174,770552,1
-1407174,770797,1
-1407174,770814,3
-1407174,770817,6
-1407174,770829,1
-1407174,770831,1
-1407174,770835,2
-1407174,770853,1
-1407174,771134,4
-1407174,772234,1
-1407174,772584,1
-1407174,772720,1
-1407174,772928,1
-1407174,774254,1
-1407173,769912,1
-1407173,769917,1
-1407173,770589,1
-1407173,770808,1
-1407173,770833,1
-1407173,770836,1
-1407173,770847,1
-1407173,770857,1
-1407173,771106,1
-1407173,771133,4
-1407173,771134,1
-1407173,772208,1
-1407173,772526,1
-1407173,772583,1
-1407173,772602,1
-1407173,772670,1
-1407173,772705,1
-1407173,772901,1
-1407173,772953,1
-1407173,773585,1
-1407173,774218,1
-1407172,769921,1
-1407172,770077,1
-1407172,770636,1
-1407172,770797,1
-1407172,770809,1
-1407172,770811,1
-1407172,770815,1
-1407172,770816,12
-1407172,770817,8
-1407172,770823,1
-1407172,770824,1
-1407172,770828,1
-1407172,770830,1
-1407172,770834,1
-1407172,770836,2
-1407172,770840,1
-1407172,770842,1
-1407172,770848,1
-1407172,770854,1
-1407172,771124,1
-1407172,772233,1
-1407172,772527,1
-1407172,772541,1
-1407172,772545,1
